 04/06/2020 14:41:47
   RUN    YR MONTH     CAWT  EFFORT
    98  2004     3 1042.477   0.033
    98  2004     4  993.087   0.032
    98  2004     5  977.923   0.031
    98  2004     6 1034.026   0.033
    98  2004     7  987.086   0.032
    98  2004     8  967.080   0.031
    98  2004     9  998.102   0.031
    98  2004    10 1093.197   0.033
    98  2004    11  975.571   0.030
    98  2004    12  925.305   0.029
    98  2005     1  925.594   0.033
    98  2005     2 1026.937   0.035
    98  2005     3  991.989   0.034
    98  2005     4  952.346   0.033
    98  2005     5  934.194   0.033
    98  2005     6  965.653   0.032
    98  2005     7  868.604   0.030
    98  2005     8  949.204   0.032
    98  2005     9 1030.131   0.036
    98  2005    10  949.273   0.033
    98  2005    11  876.601   0.031
    98  2005    12 1025.671   0.035
    98  2006     1  922.805   0.033
    98  2006     2  964.808   0.036
    98  2006     3  927.231   0.034
    98  2006     4  912.399   0.034
    98  2006     5  980.376   0.035
    98  2006     6  994.342   0.036
    98  2006     7  943.221   0.035
    98  2006     8  939.652   0.034
    98  2006     9  998.323   0.036
    98  2006    10  967.157   0.035
    98  2006    11  894.454   0.033
    98  2006    12  941.168   0.033
    98  2007     1  953.603   0.035
    98  2007     2  948.311   0.035
    98  2007     3 1022.025   0.035
    98  2007     4  997.718   0.034
    98  2007     5 1008.266   0.035
    98  2007     6  995.871   0.036
    98  2007     7  974.540   0.036
    98  2007     8  963.010   0.034
    98  2007     9  937.806   0.033
    98  2007    10 1057.068   0.038
    98  2007    11 1001.943   0.036
    98  2007    12  980.882   0.034
    98  2008     1  993.489   0.034
    98  2008     2  972.763   0.033
    98  2008     3  959.516   0.033
    98  2008     4 1017.401   0.035
    98  2008     5  960.142   0.033
    98  2008     6 1028.103   0.035
    98  2008     7  951.256   0.034
    98  2008     8 1029.487   0.036
    98  2008     9  952.330   0.033
    98  2008    10  998.686   0.034
    98  2008    11 1004.887   0.034
    98  2008    12 1018.170   0.034
    98  2009     1  897.477   0.033
    98  2009     2  937.301   0.035
    98  2009     3  889.746   0.033
    98  2009     4  892.115   0.035
    98  2009     5  985.622   0.037
    98  2009     6 1032.109   0.038
    98  2009     7  941.379   0.037
    98  2009     8 1022.067   0.040
    98  2009     9  911.504   0.036
    98  2009    10 1132.921   0.042
    98  2009    11 1062.879   0.043
    98  2009    12 1166.556   0.046
    98  2010     1 1026.324   0.032
    98  2010     2 1187.772   0.039
    98  2010     3 1139.405   0.038
    98  2010     4 1180.820   0.039
    98  2010     5 1139.985   0.037
    98  2010     6 1159.424   0.038
    98  2010     7 1189.841   0.038
    98  2010     8 1159.630   0.038
    98  2010     9 1157.753   0.037
    98  2010    10 1219.925   0.039
    98  2010    11 1180.381   0.039
    98  2010    12 1180.312   0.039
    98  2011     1 1175.359   0.034
    98  2011     2 1262.552   0.036
    98  2011     3 1152.199   0.033
    98  2011     4 1236.370   0.035
    98  2011     5 1160.113   0.033
    98  2011     6 1112.669   0.031
    98  2011     7 1076.737   0.030
    98  2011     8 1123.837   0.031
    98  2011     9 1143.521   0.031
    98  2011    10 1111.272   0.031
    98  2011    11 1143.406   0.030
    98  2011    12 1138.339   0.030
    98  2012     1 1120.052   0.034
    98  2012     2 1084.902   0.032
    98  2012     3 1107.899   0.033
    98  2012     4 1112.021   0.033
    98  2012     5 1064.037   0.031
    98  2012     6 1088.478   0.032
    98  2012     7 1115.494   0.032
    98  2012     8 1102.865   0.032
    98  2012     9 1044.430   0.030
    98  2012    10 1049.084   0.031
    98  2012    11 1031.403   0.030
    98  2012    12 1016.386   0.030
    98  2013     1 1012.981   0.034
    98  2013     2 1111.418   0.035
    98  2013     3 1068.135   0.035
    98  2013     4 1019.680   0.032
    98  2013     5 1066.937   0.036
    98  2013     6 1074.697   0.037
    98  2013     7 1086.874   0.038
    98  2013     8 1111.719   0.038
    98  2013     9 1186.943   0.041
    98  2013    10 1147.792   0.041
    98  2013    11 1168.186   0.041
    98  2013    12 1143.385   0.042
    98  2014     1 1198.342   0.037
    98  2014     2 1216.759   0.037
    98  2014     3 1239.526   0.036
    98  2014     4 1221.009   0.038
    98  2014     5 1193.318   0.037
    98  2014     6 1198.252   0.038
    98  2014     7 1299.700   0.041
    98  2014     8 1253.045   0.039
    98  2014     9 1208.326   0.038
    98  2014    10 1238.281   0.038
    98  2014    11 1320.176   0.040
    98  2014    12 1268.079   0.038
    98  2015     1 1293.449   0.034
    98  2015     2 1322.038   0.035
    98  2015     3 1250.873   0.033
    98  2015     4 1367.846   0.036
    98  2015     5 1205.086   0.032
    98  2015     6 1248.951   0.033
    98  2015     7 1312.774   0.034
    98  2015     8 1241.301   0.032
    98  2015     9 1297.345   0.033
    98  2015    10 1333.553   0.035
    98  2015    11 1435.104   0.038
    98  2015    12 1415.202   0.036
    98  2016     1 1156.293   0.031
    98  2016     2 1310.670   0.035
    98  2016     3 1294.697   0.035
    98  2016     4 1312.564   0.036
    98  2016     5 1299.592   0.035
    98  2016     6 1219.853   0.033
    98  2016     7 1228.126   0.032
    98  2016     8 1442.889   0.038
    98  2016     9 1313.039   0.034
    98  2016    10 1253.297   0.033
    98  2016    11 1228.569   0.033
    98  2016    12 1264.711   0.033
    98  2017     1 1264.843   0.034
    98  2017     2 1341.146   0.036
    98  2017     3 1251.616   0.033
    98  2017     4 1327.205   0.035
    98  2017     5 1245.354   0.034
    98  2017     6 1216.611   0.034
    98  2017     7 1253.523   0.034
    98  2017     8 1197.100   0.032
    98  2017     9 1252.846   0.033
    98  2017    10 1262.804   0.033
    98  2017    11 1179.677   0.031
    98  2017    12 1208.658   0.032
    98  2018     1 1149.662   0.033
    98  2018     2 1275.528   0.036
    98  2018     3 1214.240   0.035
    98  2018     4 1164.493   0.033
    98  2018     5 1098.984   0.031
    98  2018     6 1108.266   0.031
    98  2018     7 1130.571   0.032
    98  2018     8 1130.487   0.031
    98  2018     9 1291.012   0.035
    98  2018    10 1115.355   0.031
    98  2018    11 1077.574   0.029
    98  2018    12 1059.311   0.029
    98  2019     1 1053.834   0.033
    98  2019     2 1070.176   0.034
    98  2019     3 1129.008   0.035
    98  2019     4 1138.853   0.036
    98  2019     5 1027.370   0.034
    98  2019     6 1055.430   0.033
    98  2019     7 1092.152   0.033
    98  2019     8  951.859   0.029
    98  2019     9 1131.601   0.034
    98  2019    10 1004.257   0.031
    98  2019    11  984.380   0.030
    98  2019    12  924.360   0.029
    99  1990     1 1021.779   0.034
    99  1990     2 1021.160   0.034
    99  1990     3  978.042   0.034
    99  1990     4 1025.008   0.036
    99  1990     5 1077.404   0.034
    99  1990     6 1003.319   0.036
    99  1990     7 1046.297   0.034
    99  1990     8  914.089   0.032
    99  1990     9 1102.538   0.036
    99  1990    10 1037.833   0.035
    99  1990    11  970.645   0.033
    99  1990    12 1111.048   0.038
    99  1991     1 1072.228   0.035
    99  1991     2 1006.665   0.034
    99  1991     3 1075.226   0.035
    99  1991     4 1007.994   0.034
    99  1991     5 1000.574   0.034
    99  1991     6  957.431   0.032
    99  1991     7 1027.201   0.035
    99  1991     8 1022.831   0.036
    99  1991     9  983.705   0.034
    99  1991    10  954.263   0.033
    99  1991    11  941.190   0.032
    99  1991    12 1081.133   0.036
    99  1992     1 1065.612   0.036
    99  1992     2 1167.740   0.038
    99  1992     3 1046.267   0.036
    99  1992     4 1135.074   0.037
    99  1992     5 1007.735   0.032
    99  1992     6  969.788   0.034
    99  1992     7 1039.336   0.035
    99  1992     8 1094.264   0.036
    99  1992     9  998.291   0.035
    99  1992    10 1063.180   0.035
    99  1992    11  989.185   0.035
    99  1992    12  976.945   0.034
    99  1993     1 1048.252   0.034
    99  1993     2 1026.056   0.036
    99  1993     3 1015.307   0.035
    99  1993     4 1085.482   0.037
    99  1993     5  958.296   0.034
    99  1993     6 1023.319   0.035
    99  1993     7  990.012   0.034
    99  1993     8 1043.832   0.035
    99  1993     9  996.870   0.034
    99  1993    10  997.985   0.034
    99  1993    11 1077.034   0.036
    99  1993    12 1057.448   0.036
    99  1994     1 1049.418   0.036
    99  1994     2 1097.051   0.039
    99  1994     3  969.293   0.034
    99  1994     4 1040.393   0.036
    99  1994     5  982.335   0.034
    99  1994     6 1072.956   0.038
    99  1994     7 1103.481   0.037
    99  1994     8 1011.514   0.037
    99  1994     9 1044.635   0.037
    99  1994    10 1038.170   0.038
    99  1994    11 1084.428   0.038
    99  1994    12 1120.746   0.040
    99  1995     1 1213.445   0.036
    99  1995     2 1171.399   0.036
    99  1995     3 1120.775   0.036
    99  1995     4 1139.409   0.036
    99  1995     5 1082.624   0.035
    99  1995     6 1118.165   0.036
    99  1995     7 1155.061   0.035
    99  1995     8 1140.744   0.035
    99  1995     9 1146.891   0.035
    99  1995    10 1068.545   0.035
    99  1995    11 1058.276   0.034
    99  1995    12 1041.873   0.033
    99  1996     1 1147.573   0.034
    99  1996     2 1056.069   0.032
    99  1996     3 1158.866   0.033
    99  1996     4 1048.732   0.033
    99  1996     5 1161.818   0.034
    99  1996     6 1063.324   0.033
    99  1996     7 1030.112   0.030
    99  1996     8 1111.264   0.032
    99  1996     9  963.431   0.027
    99  1996    10 1081.259   0.032
    99  1996    11 1138.651   0.032
    99  1996    12 1029.668   0.030
    99  1997     1 1034.499   0.034
    99  1997     2 1025.902   0.033
    99  1997     3  950.138   0.032
    99  1997     4 1008.358   0.033
    99  1997     5 1000.166   0.033
    99  1997     6 1085.068   0.035
    99  1997     7  953.003   0.031
    99  1997     8 1099.721   0.035
    99  1997     9 1058.352   0.033
    99  1997    10 1047.793   0.034
    99  1997    11  908.416   0.030
    99  1997    12  930.211   0.032
    99  1998     1  964.427   0.035
    99  1998     2  996.488   0.035
    99  1998     3  960.261   0.034
    99  1998     4  975.321   0.034
    99  1998     5  942.091   0.032
    99  1998     6  841.029   0.030
    99  1998     7  935.590   0.034
    99  1998     8  974.697   0.035
    99  1998     9  900.884   0.031
    99  1998    10  955.204   0.033
    99  1998    11  932.205   0.032
    99  1998    12  882.774   0.030
    99  1999     1  917.050   0.035
    99  1999     2  718.565   0.029
    99  1999     3  834.210   0.033
    99  1999     4  842.749   0.033
    99  1999     5  928.029   0.035
    99  1999     6  909.698   0.036
    99  1999     7  919.140   0.034
    99  1999     8  905.948   0.034
    99  1999     9  820.689   0.030
    99  1999    10  873.712   0.033
    99  1999    11  829.665   0.030
    99  1999    12  819.392   0.031
    99  2000     1  831.059   0.035
    99  2000     2  835.419   0.035
    99  2000     3  810.912   0.034
    99  2000     4  745.082   0.033
    99  2000     5  872.491   0.036
    99  2000     6  771.303   0.033
    99  2000     7  758.443   0.033
    99  2000     8  790.365   0.033
    99  2000     9  814.424   0.036
    99  2000    10  789.855   0.034
    99  2000    11  814.434   0.035
    99  2000    12  778.532   0.034
    99  2001     1  784.920   0.036
    99  2001     2  711.636   0.033
    99  2001     3  750.243   0.034
    99  2001     4  705.962   0.032
    99  2001     5  654.858   0.033
    99  2001     6  687.249   0.033
    99  2001     7  765.603   0.036
    99  2001     8  922.563   0.041
    99  2001     9  728.660   0.036
    99  2001    10  714.413   0.033
    99  2001    11  750.208   0.036
    99  2001    12  806.486   0.037
    99  2002     1  812.482   0.037
    99  2002     2  755.719   0.035
    99  2002     3  719.326   0.035
    99  2002     4  724.428   0.035
    99  2002     5  760.381   0.035
    99  2002     6  741.900   0.036
    99  2002     7  810.780   0.039
    99  2002     8  912.717   0.043
    99  2002     9  870.984   0.044
    99  2002    10  935.631   0.047
    99  2002    11  940.316   0.047
    99  2002    12  871.575   0.046
    99  2003     1  981.541   0.037
    99  2003     2  900.117   0.033
    99  2003     3  907.286   0.036
    99  2003     4  984.605   0.039
    99  2003     5  935.511   0.038
    99  2003     6 1007.087   0.039
    99  2003     7  968.093   0.039
    99  2003     8 1024.242   0.041
    99  2003     9 1061.002   0.042
    99  2003    10 1023.931   0.039
    99  2003    11 1112.101   0.041
    99  2003    12 1011.954   0.038
    99  2004     1 1053.346   0.036
    99  2004     2 1020.178   0.034
    99  2004     3 1083.934   0.038
    99  2004     4 1022.686   0.034
    99  2004     5 1014.206   0.031
    99  2004     6 1022.832   0.034
    99  2004     7 1020.006   0.033
    99  2004     8  999.417   0.032
    99  2004     9 1008.666   0.031
    99  2004    10 1080.850   0.033
    99  2004    11  991.685   0.030
    99  2004    12  947.934   0.029
    99  2005     1  954.872   0.033
    99  2005     2  946.467   0.032
    99  2005     3  979.014   0.035
    99  2005     4 1011.758   0.035
    99  2005     5 1005.061   0.034
    99  2005     6  956.874   0.033
    99  2005     7  963.190   0.032
    99  2005     8  900.346   0.032
    99  2005     9 1020.317   0.034
    99  2005    10  975.276   0.033
    99  2005    11  952.636   0.032
    99  2005    12  911.500   0.030
    99  2006     1  958.928   0.034
    99  2006     2  930.207   0.034
    99  2006     3  887.201   0.032
    99  2006     4  961.822   0.034
    99  2006     5  923.125   0.035
    99  2006     6  944.751   0.034
    99  2006     7  930.462   0.033
    99  2006     8  920.485   0.033
    99  2006     9  967.341   0.036
    99  2006    10  955.211   0.036
    99  2006    11  931.853   0.034
    99  2006    12 1021.156   0.039
    99  2007     1 1028.292   0.037
    99  2007     2 1023.265   0.036
    99  2007     3  960.576   0.035
    99  2007     4  945.949   0.034
    99  2007     5  933.338   0.032
    99  2007     6 1004.779   0.036
    99  2007     7  925.788   0.034
    99  2007     8  935.028   0.034
    99  2007     9  952.346   0.035
    99  2007    10  940.646   0.034
    99  2007    11 1022.735   0.036
    99  2007    12  954.321   0.035
    99  2008     1  961.356   0.033
    99  2008     2  927.504   0.032
    99  2008     3  980.797   0.035
    99  2008     4  967.843   0.033
